id;jahr;digi_klasse;soll;digi_soll_eng;digi_soll_weit;ist;digi_ist_eng;digi_ist_weit;titel_text;_1_infra;_2_dig_wirtschaft;_3_dig_verwaltung;_4_dig_kompetenzen;_5_dig_kultur;_6_forschung_inno;_7_gesundheitswesen;_8_bundeswehr;_9_unteilbare_ausg;any_tag;expert_tag;large_soll_tag;ml_tag;digital_series_tag;texan_tag;einzelplan;kapitel;gruppe;funktion;einzelplan-text;kapitel-text;gruppe-text;hauptgruppe-text;obergruppe-text;funktion-text;hauptfunktion-text;oberfunktion-text;digi_klasse-text;kategorie;keywords;n_keywords
61453203014;2024;3;6715.0;900.0;900.0;6505.96811;871.9838122114669;871.9838122114669;Statistisches Bundesamt  Sonstige Dienstleistungsaufträge an Dritte Verpflichtungsermächtigung........................................................... 203 T€ davon fällig: im Haushaltsjahr 2025 bis zu................................................... 145 T€ im Haushaltsjahr 2026 bis zu..................................................... 58 T€ Haushaltsvermerk: Aus den Ausgaben dürfen auch Zuwendungen gem. § 44 BHO gewährt werden. Erläuterungen: Bezeichnung 1 000 € 1. Weiterentwicklung der Bevölkerungsstatistiken (Zensus, Registerzensus)............................................................................................ 4 250 2. Weiterentwicklung der anderen amtlichen Statistiken..................... 100 3. Standard-Kosten-Modell.................................................................. 1 262 4. Projekt RIFOSS 2 (Research Innovation for Official and Survey Statistics)......................................................................................... 203 5. [Datenlabor]....................................................................................... 900 Zusammen............................................................................................ 6 715;;;1;;;;;;;1;1;;;;1;6;614;532;14;Bundesministerium des Innern;Statistisches Bundesamt;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Statistischer Dienst Statistisches Bundesamt Statistische Landesämter;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Anteilig digital - manuelle Berechnung aus Erläuterung;Digitalisierung der öffentlichen Verwaltung;Datenlabor;1
61453203014;2025;0;2999.0;;;;;;Statistisches Bundesamt  Sonstige Dienstleistungsaufträge an Dritte Haushaltsvermerk: Aus den Ausgaben dürfen auch Zuwendungen gem. § 44 BHO gewährt werden. Erläuterungen: Bezeichnung 1 000 € 1. Weiterentwicklung der Bevölkerungsstatistiken (Zensus, Registerzensus)............................................................................................ - 2. Weiterentwicklung der anderen amtlichen Statistiken..................... 1 588 3. Standard-Kosten-Modell.................................................................. 1 262 4. Projekt RIFOSS 2 (Research Innovation for Official and Survey Statistics)......................................................................................... 149 5. [Datenlabor]....................................................................................... - Zusammen............................................................................................ 2 999;;;;;;;;;;1;;;1;1;1;6;614;532;14;Bundesministerium des Innern;Statistisches Bundesamt;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Statistischer Dienst Statistisches Bundesamt Statistische Landesämter;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Nicht digital;;Datenlabor;1
150468607314;2019;1;5000.0;5000.0;5000.0;357.37999;357.37999;357.37999;Forschungsvorhaben und -einrichtungen  Aufbau und Betrieb eines [{Datenkompetenz]zentrum}s Gesundheitsversorgung Verpflichtungsermächtigung......................................................... 6 000 T€ davon fällig: im Haushaltsjahr 2020 bis zu................................................. 2 000 T€ im Haushaltsjahr 2021 bis zu................................................. 2 000 T€ im Haushaltsjahr 2022 bis zu................................................. 2 000 T€ Haushaltsvermerk: Nach § 63 Abs. 3 Satz 2 BHO wird zugelassen, dass Veröffentlichungen und sonstiges Informationsmaterial gegen ermäßigtes Entgelt oder unentgeltlich an Dritte abgegeben werden. Erläuterungen: Aus diesem Titel dürfen auch sächliche Verwaltungsausgaben geleistet werden.;;;;;;;1;;;1;1;;;;1;15;1504;686;314;Bundesministerium für Gesundheit;Forschungsvorhaben und -einrichtungen;Sonstige Zuschüsse für laufende Zwecke im Inland Zuschüsse an Gesellschaften des privaten Rechts, Ge;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Gesundheitsschutz Allgemeine Maßnahmen, Gesundheits- und Verbraucherschutz (einschließlich Überwachu;Gesundheit, Umwelt, Sport und Erholung;Gesundheitswesen;Eindeutig/vollständig Digital;Gesundheitswesen;Datenkompetenzzentrum;1
150468607314;2023;1;75.0;75.0;75.0;0.0;0.0;0.0;Forschungsvorhaben und -einrichtungen  Projekte und Maßnahmen im Zusammenhang mit dem Aufbau und Betrieb von [{Datenkompetenz]zentren} Gesundheitsversorgung Haushaltsvermerk: 1. Nach § 63 Abs. 3 Satz 2 BHO wird zugelassen, dass Veröffentlichungen und sonstiges Informationsmaterial gegen ermäßigtes Entgelt oder unentgeltlich an Dritte abgegeben werden. 2. Aus diesem Titel dürfen auch Personalausgaben geleistet werden. Erläuterungen: Aus diesem Titel dürfen auch sächliche Verwaltungsausgaben geleistet werden.;;;;;;;1;;;1;1;;1;;1;15;1504;686;314;Bundesministerium für Gesundheit;Forschungsvorhaben und -einrichtungen;Sonstige Zuschüsse für laufende Zwecke im Inland Zuschüsse an Gesellschaften des privaten Rechts, Ge;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Gesundheitsschutz Allgemeine Maßnahmen, Gesundheits- und Verbraucherschutz (einschließlich Überwachu;Gesundheit, Umwelt, Sport und Erholung;Gesundheitswesen;Eindeutig/vollständig Digital;Gesundheitswesen;Datenkompetenzzentren;1
150468607314;2021;1;2000.0;2000.0;2000.0;1438.16962;1438.16962;1438.16962;Forschungsvorhaben und -einrichtungen  Projekte und Maßnahmen im Zusammenhang mit dem Aufbau und Betrieb von [{Datenkompetenz]zentren} Gesundheitsversorgung Haushaltsvermerk: 1. Nach § 63 Abs. 3 Satz 2 BHO wird zugelassen, dass Veröffentlichungen und sonstiges Informationsmaterial gegen ermäßigtes Entgelt oder unentgeltlich an Dritte abgegeben werden. 2. Aus diesem Titel dürfen auch Personalausgaben geleistet werden. Erläuterungen: Aus diesem Titel dürfen auch sächliche Verwaltungsausgaben geleistet werden.;;;;;;;1;;;1;1;;1;;1;15;1504;686;314;Bundesministerium für Gesundheit;Forschungsvorhaben und -einrichtungen;Sonstige Zuschüsse für laufende Zwecke im Inland Zuschüsse an Gesellschaften des privaten Rechts, Ge;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Gesundheitsschutz Allgemeine Maßnahmen, Gesundheits- und Verbraucherschutz (einschließlich Überwachu;Gesundheit, Umwelt, Sport und Erholung;Gesundheitswesen;Eindeutig/vollständig Digital;Gesundheitswesen;Datenkompetenzzentren;1
150468607314;2024;1;0.0;0.0;0.0;0.0;0.0;0.0;Forschungsvorhaben und -einrichtungen  Projekte und Maßnahmen im Zusammenhang mit dem Aufbau und Betrieb von [{Datenkompetenz]zentren} Gesundheitsversorgung Haushaltsvermerk: 1. Nach § 63 Abs. 3 Satz 2 BHO wird zugelassen, dass Veröffentlichungen und sonstiges Informationsmaterial gegen ermäßigtes Entgelt oder unentgeltlich an Dritte abgegeben werden. 2. Aus diesem Titel dürfen auch Personalausgaben geleistet werden. Erläuterungen: Aus diesem Titel dürfen auch sächliche Verwaltungsausgaben geleistet werden.;;;;;;;1;;;1;1;;1;;1;15;1504;686;314;Bundesministerium für Gesundheit;Forschungsvorhaben und -einrichtungen;Sonstige Zuschüsse für laufende Zwecke im Inland Zuschüsse an Gesellschaften des privaten Rechts, Ge;Ausgaben für Zuweisungen und Zuschüsse mit Ausnahme für Investitionen Siehe Erläuterungen zu Hauptgr;Sonstige Zuschüsse für laufende Zwecke an sonstige Bereiche;Gesundheitsschutz Allgemeine Maßnahmen, Gesundheits- und Verbraucherschutz (einschließlich Überwachu;Gesundheit, Umwelt, Sport und Erholung;Gesundheitswesen;Eindeutig/vollständig Digital;Gesundheitswesen;Datenkompetenzzentren;1
41053206011;2025;1;1666.0;1666.0;1666.0;;;;Sonstige Bewilligungen  Stärkung [Datenkompetenz] Bundeskanzleramt Haushaltsvermerk: 1. Aus den Ausgaben dürfen auch Ausgaben für {Software}, {Datenbank}en und Literatur, Werk- und Dienstverträge, Honorare, Sachleistungen, Publikationen oder wissenschaftliche Expertisen geleistet werden. 2. Aus den Ausgaben dürfen auch Investitionen, einschließlich im Bereich {Informationstechn}ik, geleistet werden. 3. Aus den Ausgaben dürfen auch Personalausgaben geleistet werden. Erläuterungen: Die Mittel werden für die im Deutschen Aufbau- und Resilienzplan enthaltene Maßnahme Stärkung {Datenkompetenz} Bundesverwaltung im Haushaltsjahr 2025 bereitgestellt.;;;1;;;;;;;1;1;;1;1;1;4;410;532;11;Bundeskanzler und Bundeskanzleramt;Sonstige Bewilligungen;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Politische Führung Beauftragte in besonderen Angelegenheiten, z. B. • Wehrbeauftragte oder Wehrbeauf;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Eindeutig/vollständig Digital;Digitalisierung der öffentlichen Verwaltung;Datenkompetenz|Software;4
41053206011;2024;1;2950.0;2950.0;2950.0;2560.58556;2560.58556;2560.58556;Sonstige Bewilligungen  Stärkung [Datenkompetenz] Bundeskanzleramt Haushaltsvermerk: 1. Aus den Ausgaben dürfen auch Ausgaben für {Software}, {Datenbank}en und Literatur, Werk- und Dienstverträge, Honorare, Sachleistungen, Publikationen oder wissenschaftliche Expertisen geleistet werden. 2. Aus den Ausgaben dürfen auch Investitionen, einschließlich im Bereich {Informationstechn}ik, geleistet werden. 3. Aus den Ausgaben dürfen auch Personalausgaben geleistet werden. Erläuterungen: Die Mittel werden für die im Deutschen Aufbau- und Resilienzplan enthaltene Maßnahme Stärkung {Datenkompetenz} Bundesverwaltung im Haushaltsjahr 2024 bereitgestellt.;;;1;;;;;;;1;1;;1;;1;4;410;532;11;Bundeskanzler und Bundeskanzleramt;Sonstige Bewilligungen;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Politische Führung Beauftragte in besonderen Angelegenheiten, z. B. • Wehrbeauftragte oder Wehrbeauf;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Eindeutig/vollständig Digital;Digitalisierung der öffentlichen Verwaltung;Datenkompetenz|Software;4
41053206011;2023;1;4575.0;4575.0;4575.0;2811.25537;2811.25537;2811.25537;Sonstige Bewilligungen  Stärkung [Datenkompetenz] Bundeskanzleramt Haushaltsvermerk: 1. Aus den Ausgaben dürfen auch Ausgaben für {Software}, {Datenbank}en und Literatur, Werk- und Dienstverträge, Honorare, Sachleistungen, Publikationen oder wissenschaftliche Expertisen geleistet werden. 2. Aus den Ausgaben dürfen auch Investitionen, einschließlich im Bereich {Informationstechn}ik, geleistet werden. 3. Aus den Ausgaben dürfen auch Personalausgaben geleistet werden. Erläuterungen: Die Mittel werden für die im Deutschen Aufbau- und Resilienzplan enthaltene Maßnahme Stärkung {Datenkompetenz} Bundesverwaltung im Haushaltsjahr 2023 bereitgestellt. Weniger wegen Aufteilung der Mittel auf die Ressorts.;;;1;;;;;;;1;1;;1;;1;4;410;532;11;Bundeskanzler und Bundeskanzleramt;Sonstige Bewilligungen;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Politische Führung Beauftragte in besonderen Angelegenheiten, z. B. • Wehrbeauftragte oder Wehrbeauf;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Eindeutig/vollständig Digital;Digitalisierung der öffentlichen Verwaltung;Datenkompetenz|Software;4
101654401165;2021;0;6478.0;;;1842.74768;;;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei  Forschung, Untersuchungen und Ähnliches Haushaltsvermerk: Die Erläuterungen zu Nr. 4, 5, 6, 7, 8, 9, 10, 11, 12 und 13 sind verbindlich. Erläuterungen: Bezeichnung 1 000 € 1. Wirtschaftsausgaben.................................................................... 327 2. Chemikalien, Glassachen und anderer Laborbedarf.................... 263 3. Forschungs- und Versuchsbedarf................................................. 419 4. Bundeswaldinventur..................................................................... 200 5. Klimaberichterstattung, Projektionen u. Maßnahmen................... 715 6. [Datenerhebung] Treibhausgas-Inventar Wald............................... 1 099 7. Forstliches Umweltmonitoring....................................................... 450 8. DeutscheAgrarForschungsAllianz (DAFA).................................... 100 9. Bodenzustandserhebung (BZE) III............................................... 500 10. Monitoring Biodiversität in Agrarlandschaften.............................. 2 000 11. Ländliche Lebensverhältnisse bzw. ländliche Regionalentwicklung............................................................................................... 145 12. Historie des Thünen-Standortes................................................... 60 13. Humus für Bodenfruchtbarkeit und Klima..................................... 200 Zusammen............................................................................................ 6 478;;;;;;;;;;1;;;;;1;10;1016;544;165;Bundesministerium für Landwirtschaft, Ernährung und Heimat;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;Datenerhebung;1
101654401165;2023;0;6725.0;;;2113.80064;;;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei  Forschung, Untersuchungen und Ähnliches Haushaltsvermerk: Die Erläuterungen zu Nr. 4, 5, 6, 7, 8, 9, 10, 11, 12 und 13 sind verbindlich. Erläuterungen: Bezeichnung 1 000 € 1. Wirtschaftsausgaben.................................................................... 377 2. Chemikalien, Glassachen und anderer Laborbedarf.................... 263 3. Forschungs- und Versuchsbedarf................................................. 364 4. Bundeswaldinventur..................................................................... 106 5. Klimaberichterstattung, Projektionen u. Maßnahmen................... 1 071 6. [Datenerhebung] Treibhausgas-Inventar Wald............................... 748 7. Forstliches Umweltmonitoring....................................................... 356 8. DeutscheAgrarForschungsAllianz (DAFA).................................... 100 9. Bodenzustandserhebung (BZE) III............................................... 330 10. Monitoring Biodiversität in Agrarlandschaften.............................. 2 529 11. Ländliche Lebensverhältnisse bzw. ländliche Regionalentwicklung............................................................................................... 230 12. Humus für Bodenfruchtbarkeit und Klima..................................... 200 13. Wissenschaftliche Begleitung Mustergut Thünen-Tellow.............. 51 Zusammen............................................................................................ 6 725;;;;;;;;;;1;;;;;1;10;1016;544;165;Bundesministerium für Landwirtschaft, Ernährung und Heimat;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;Datenerhebung;1
101654401165;2019;0;8724.0;;;1183.52742;;;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei  Forschung, Untersuchungen und Ähnliches Haushaltsvermerk: Die Erläuterungen zu Nr. 4, 5, 6, 7, 8, 9 und 10 sind verbindlich. Erläuterungen: Bezeichnung 1 000 € 1. Wirtschaftsausgaben.................................................................... 327 2. Chemikalien, Glassachen und anderer Laborbedarf.................... 263 3. Forschungs- und Versuchsbedarf................................................. 419 4. Bundeswaldinventur..................................................................... 200 5. Klimaberichterstattung, Projektionen u. Maßnahmen................... 3 900 6. [Datenerhebung] Treibhausgas-Inventar Wald............................... 1 365 7. Forstliches Umweltmonitoring....................................................... 450 8. DeutscheAgrarForschungsAllianz (DAFA).................................... 100 9. Bodenzustandserhebung (BZE) III............................................... 500 10. Monitoring Biodiversität in Agrarlandschaften.............................. 1 200 Zusammen............................................................................................ 8 724;;;;;;;;;;1;;;;;1;10;1016;544;165;Bundesministerium für Landwirtschaft, Ernährung und Heimat;Johann Heinrich von Thünen-Institut, Bundesforschungsinstitut für Ländliche Räume, Wald und Fischerei;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Nicht digital;;Datenerhebung;1
61453201014;2019;1;84975.0;84975.0;84975.0;46591.34369;46591.34369;46591.34369;Statistisches Bundesamt  Aufträge und Dienstleistungen im Bereich [Informationstechn]ik Erläuterungen: Bezeichnung 1 000 € 1. {Datenerfassung}............................................................................... - 2. Innovationsprojekte......................................................................... 84 230 3. Wartungsprojekte............................................................................ 745 Zusammen............................................................................................ 84 975 Mehr wegen Zensusdurchführungsgesetz 2021.;;;1;;;;;;;1;1;;1;;1;6;614;532;14;Bundesministerium des Innern;Statistisches Bundesamt;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Statistischer Dienst Statistisches Bundesamt Statistische Landesämter;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Eindeutig/vollständig Digital;Digitalisierung der öffentlichen Verwaltung;Datenerfassung;2
61453201014;2021;1;77083.0;77083.0;77083.0;87843.59849;87843.59849;87843.59849;Statistisches Bundesamt  Aufträge und Dienstleistungen im Bereich [Informationstechn]ik Erläuterungen: Bezeichnung 1 000 € 1. {Datenerfassung}............................................................................... - 2. Innovationsprojekte......................................................................... 76 138 3. Wartungsprojekte............................................................................ 945 Zusammen............................................................................................ 77 083;;;1;;;;;;;1;1;;1;;1;6;614;532;14;Bundesministerium des Innern;Statistisches Bundesamt;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Statistischer Dienst Statistisches Bundesamt Statistische Landesämter;Allgemeine Dienste;Politische Führung und zentrale Verwaltung;Eindeutig/vollständig Digital;Digitalisierung der öffentlichen Verwaltung;Datenerfassung;2
121053219165;2023;1;0.0;0.0;0.0;48.564;48.564;48.564;Sonstige Bewilligungen  Zuschüsse der Europäischen Union zu Studien, Untersuchungen und für Technische Hilfe zur Realisierung der Transeuropäischen Verkehrsnetze Haushaltsvermerk: Mehrausgaben dürfen bis zur Höhe der zweckgebundenen Mehreinnahmen bei folgendem Titel geleistet werden: 272 02. Dies gilt auch für zu erwartende Einnahmen aus bestehenden Ansprüchen. Falls Ausgaben aufgrund zu erwartender Einnahmen geleistet wurden und diese Einnahmen im laufenden Haushaltsjahr nicht eingehen, dürfen diese Einnahmen, soweit sie in den folgenden Haushaltsjahren eingehen, nicht mehr zur Leistung von Ausgaben verwendet werden. Der Vorgriff ist auf einen Betrag von maximal 321 420 € beschränkt. Erläuterungen: 1. Aus dem Titel werden auch Ausgaben zur Förderung der [Datenbereitstellung] entlang des TEN-T-Netzes für die EU-weiten multimodalen Reiseinformationsdienste in einem Zeitraum 2018 - 2022 und in Höhe von bis zu 535 700 Euro geleistet. 2. Aus dem Titelansatz werden auch Ausgaben für Projektmanagement geleistet.;1;;;;;;;;;1;;;;;1;12;1210;532;165;Bundesministerium für Verkehr;Sonstige Bewilligungen;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Eindeutig/vollständig Digital;Infrastruktur;Datenbereitstellung;1
121053219165;2021;1;0.0;0.0;0.0;293.4338;293.4338;293.4338;Sonstige Bewilligungen  Zuschüsse der Europäischen Union zu Studien, Untersuchungen und für Technische Hilfe zur Realisierung der Transeuropäischen Verkehrsnetze Haushaltsvermerk: Mehrausgaben dürfen bis zur Höhe der zweckgebundenen Mehreinnahmen bei folgendem Titel geleistet werden: 272 02. Dies gilt auch für zu erwartende Einnahmen aus bestehenden Ansprüchen. Falls Ausgaben aufgrund zu erwartender Einnahmen geleistet wurden und diese Einnahmen im laufenden Haushaltsjahr nicht eingehen, dürfen diese Einnahmen, soweit sie in den folgenden Haushaltsjahren eingehen, nicht mehr zur Leistung von Ausgaben verwendet werden. Der Vorgriff ist auf einen Betrag von maximal 321 420 € beschränkt. Erläuterungen: Aus dem Titel werden auch Ausgaben zur Förderung der [Datenbereitstellung] entlang des TEN-T-Netzes für die EU-weiten multimodalen Reiseinformationsdienste in einem Zeitraum 2018 - 2022 und in Höhe von bis zu 535 700 Euro geleistet.;1;;;;;;;;;1;;;;;1;12;1210;532;165;Bundesministerium für Verkehr;Sonstige Bewilligungen;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Eindeutig/vollständig Digital;Infrastruktur;Datenbereitstellung;1
121053219165;2019;1;0.0;0.0;0.0;315.06939;315.06939;315.06939;Sonstige Bewilligungen  Zuschüsse der Europäischen Union zu Studien, Untersuchungen und für Technische Hilfe zur Realisierung der Transeuropäischen Verkehrsnetze Haushaltsvermerk: Mehrausgaben dürfen bis zur Höhe der zweckgebundenen Mehreinnahmen bei folgendem Titel geleistet werden: 272 02. Dies gilt auch für zu erwartende Einnahmen aus bestehenden Ansprüchen. Falls Ausgaben aufgrund zu erwartender Einnahmen geleistet wurden und diese Einnahmen im laufenden Haushaltsjahr nicht eingehen, dürfen diese Einnahmen, soweit sie in den folgenden Haushaltsjahren eingehen, nicht mehr zur Leistung von Ausgaben verwendet werden. Der Vorgriff ist auf einen Betrag von maximal 321 420 € beschränkt. Erläuterungen: Aus dem Titel werden auch Ausgaben zur Förderung der [Datenbereitstellung] entlang des TEN-T-Netzes für die EU-weiten multimodalen Reiseinformationsdienste in einem Zeitraum 2018 - 2022 und in Höhe von bis zu 535 700 Euro geleistet.;1;;;;;;;;;1;;;;;1;12;1210;532;165;Bundesministerium für Verkehr;Sonstige Bewilligungen;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Eindeutig/vollständig Digital;Infrastruktur;Datenbereitstellung;1
121053219165;2024;1;0.0;0.0;0.0;327.07885;327.07885;327.07885;Sonstige Bewilligungen  Zuschüsse der Europäischen Union zu Studien, Untersuchungen und für Technische Hilfe zur Realisierung der Transeuropäischen Verkehrsnetze Haushaltsvermerk: Mehrausgaben dürfen bis zur Höhe der zweckgebundenen Mehreinnahmen bei folgendem Titel geleistet werden: 272 02. Dies gilt auch für zu erwartende Einnahmen aus bestehenden Ansprüchen. Falls Ausgaben aufgrund zu erwartender Einnahmen geleistet wurden und diese Einnahmen im laufenden Haushaltsjahr nicht eingehen, dürfen diese Einnahmen, soweit sie in den folgenden Haushaltsjahren eingehen, nicht mehr zur Leistung von Ausgaben verwendet werden. Der Vorgriff ist auf einen Betrag von maximal 321 420 € beschränkt. Erläuterungen: 1. Aus dem Titel werden auch Ausgaben zur Förderung der [Datenbereitstellung] entlang des TEN-T-Netzes für die EU-weiten multimodalen Reiseinformationsdienste in einem Zeitraum 2018 - 2022 und in Höhe von bis zu 535 700 Euro geleistet. 2. Aus dem Titelansatz werden auch Ausgaben für Projektmanagement geleistet.;1;;;;;;;;;1;;;;;1;12;1210;532;165;Bundesministerium für Verkehr;Sonstige Bewilligungen;Sonstige sächliche Verwaltungsausgaben Alle übrigen sächlichen Verwaltungsausgaben, die nach ihrer Z;Sächliche Verwaltungsausgaben, militärische Beschaffungen usw., Ausgaben für den Schuldendienst Zur ;Sächliche Verwaltungsausgaben;Forschung und experimentelle Entwicklung Einrichtung, Unterhaltung und Betrieb von eigenen Einrichtu;Bildungswesen, Wissenschaft, Forschung, kulturelle Angelegenheiten;Wissenschaft, Forschung, Entwicklung außerhalb der Hochschulen (ohne Wehrforschung und wehrtechnisch;Eindeutig/vollständig Digital;Infrastruktur;Datenbereitstellung;1
